flag_id,customer_id,flag_type,flag_date,description,severity
F015141,C018886,Suspicious Activity,2022-06-26,Generated flag,Low
F015142,C013046,KYC Pending,2025-05-22,Generated flag,High
F015143,C028034,Suspicious Activity,2025-11-03,Generated flag,Low
F015144,C029772,KYC Pending,2025-07-21,Generated flag,Medium
F015145,C077124,KYC Pending,2024-02-25,Generated flag,Medium
F015146,C025080,KYC Pending,2023-07-12,Generated flag,Low
F015147,C040936,KYC Pending,2022-11-25,Generated flag,Low
F015148,C072789,Suspicious Activity,2024-09-28,Generated flag,Medium
F015149,C064242,Suspicious Activity,2022-06-19,Generated flag,High
F015150,C046583,KYC Pending,2024-12-23,Generated flag,Low
F015151,C040253,Duplicate Record,2025-10-09,Generated flag,Medium
F015152,C016378,High Transaction Volume,2024-10-01,Generated flag,Medium
F015153,C046097,KYC Pending,2023-02-28,Generated flag,High
F015154,C000261,Duplicate Record,2026-02-06,Generated flag,Low
F015155,C014703,KYC Pending,2025-05-21,Generated flag,Medium
F015156,C025051,Duplicate Record,2024-10-17,Generated flag,Low
F015157,C093405,High Transaction Volume,2024-02-13,Generated flag,Low
F015158,C014855,Duplicate Record,2022-10-27,Generated flag,Low
F015159,C098281,High Transaction Volume,2026-03-10,Generated flag,Medium
F015160,C007775,Duplicate Record,2023-05-13,Generated flag,Low
F015161,C073871,KYC Pending,2023-08-13,Generated flag,High
F015162,C080201,Duplicate Record,2022-11-03,Generated flag,High
F015163,C042406,KYC Pending,2026-01-31,Generated flag,Medium
F015164,C019368,High Transaction Volume,2023-02-20,Generated flag,Medium
F015165,C035097,Suspicious Activity,2024-10-26,Generated flag,Medium
F015166,C038726,KYC Pending,2024-06-10,Generated flag,Medium
F015167,C041231,Duplicate Record,2026-03-21,Generated flag,Low
F015168,C032702,High Transaction Volume,2022-12-23,Generated flag,High
F015169,C026167,Duplicate Record,2025-05-15,Generated flag,High
F015170,C057268,KYC Pending,2025-11-20,Generated flag,Low
F015171,C031922,KYC Pending,2024-11-26,Generated flag,Medium
F015172,C086765,Duplicate Record,2023-11-30,Generated flag,Medium
F015173,C002200,Suspicious Activity,2025-07-26,Generated flag,Low
F015174,C045804,Suspicious Activity,2022-10-31,Generated flag,Low
F015175,C099635,KYC Pending,2024-08-02,Generated flag,Medium
F015176,C015733,Suspicious Activity,2022-09-21,Generated flag,High
F015177,C003858,Suspicious Activity,2025-12-11,Generated flag,Medium
F015178,C018295,Suspicious Activity,2024-09-19,Generated flag,Medium
F015179,C069866,High Transaction Volume,2023-05-01,Generated flag,Low
F015180,C057428,Suspicious Activity,2025-09-28,Generated flag,High
F015181,C032127,Suspicious Activity,2023-06-29,Generated flag,Medium
F015182,C044425,Suspicious Activity,2024-07-21,Generated flag,Medium
F015183,C021238,Suspicious Activity,2023-05-15,Generated flag,Medium
F015184,C045645,KYC Pending,2023-12-11,Generated flag,Medium
F015185,C088288,Duplicate Record,2024-07-29,Generated flag,Low
F015186,C010298,Suspicious Activity,2025-12-21,Generated flag,Medium
F015187,C052207,KYC Pending,2023-07-04,Generated flag,Low
F015188,C002847,KYC Pending,2023-06-15,Generated flag,High
F015189,C057682,Duplicate Record,2024-04-13,Generated flag,Medium
F015190,C077580,High Transaction Volume,2022-11-29,Generated flag,Medium
F015191,C096613,KYC Pending,2023-11-25,Generated flag,High
F015192,C054866,Duplicate Record,2023-08-24,Generated flag,Medium
F015193,C010960,KYC Pending,2025-06-03,Generated flag,Medium
F015194,C082046,Duplicate Record,2023-11-09,Generated flag,Medium
F015195,C020379,KYC Pending,2025-10-09,Generated flag,Low
F015196,C053936,Duplicate Record,2023-10-08,Generated flag,Low
F015197,C055263,KYC Pending,2022-10-04,Generated flag,Medium
F015198,C067313,Suspicious Activity,2025-05-04,Generated flag,High
F015199,C067543,KYC Pending,2023-02-10,Generated flag,High
F015200,C084710,KYC Pending,2024-03-18,Generated flag,High
F015201,C043824,Duplicate Record,2024-08-17,Generated flag,High
F015202,C017409,High Transaction Volume,2022-10-11,Generated flag,Low
F015203,C051824,KYC Pending,2022-09-08,Generated flag,Low
F015204,C022338,High Transaction Volume,2023-05-29,Generated flag,High
F015205,C094721,Suspicious Activity,2022-08-24,Generated flag,Low
F015206,C011398,KYC Pending,2025-11-16,Generated flag,Medium
F015207,C018396,Duplicate Record,2023-09-08,Generated flag,Medium
F015208,C094133,Duplicate Record,2024-06-23,Generated flag,Low
F015209,C001284,Duplicate Record,2025-04-03,Generated flag,High
F015210,C034415,Suspicious Activity,2025-05-16,Generated flag,Low
F015211,C099225,Suspicious Activity,2023-02-11,Generated flag,High
F015212,C043550,High Transaction Volume,2024-09-07,Generated flag,Medium
F015213,C094069,Duplicate Record,2026-05-08,Generated flag,High
F015214,C015406,Suspicious Activity,2023-08-14,Generated flag,Low
F015215,C003823,Suspicious Activity,2024-05-23,Generated flag,High
F015216,C082783,KYC Pending,2022-08-13,Generated flag,Low
F015217,C079602,Suspicious Activity,2025-09-28,Generated flag,Medium
F015218,C001825,KYC Pending,2026-01-15,Generated flag,Low
F015219,C063327,High Transaction Volume,2024-02-04,Generated flag,Low
F015220,C014987,High Transaction Volume,2023-09-23,Generated flag,Medium
F015221,C053169,Suspicious Activity,2024-08-05,Generated flag,Medium
F015222,C050511,High Transaction Volume,2023-01-02,Generated flag,High
F015223,C059465,KYC Pending,2025-02-14,Generated flag,Low
F015224,C027274,KYC Pending,2026-01-03,Generated flag,High
F015225,C023174,Suspicious Activity,2024-05-24,Generated flag,Low
F015226,C003707,Duplicate Record,2023-04-23,Generated flag,Medium
F015227,C037178,Duplicate Record,2022-11-22,Generated flag,Medium
F015228,C034435,KYC Pending,2023-08-06,Generated flag,High
F015229,C046595,High Transaction Volume,2024-04-02,Generated flag,High
F015230,C025469,KYC Pending,2024-04-30,Generated flag,Medium
F015231,C066441,High Transaction Volume,2023-06-12,Generated flag,Low
F015232,C042812,High Transaction Volume,2024-12-25,Generated flag,Low
F015233,C087150,High Transaction Volume,2024-05-18,Generated flag,High
F015234,C004228,Duplicate Record,2025-06-19,Generated flag,High
F015235,C068555,High Transaction Volume,2025-07-30,Generated flag,Medium
F015236,C007430,Duplicate Record,2024-09-06,Generated flag,Low
F015237,C096646,High Transaction Volume,2023-12-01,Generated flag,Low
F015238,C038526,Duplicate Record,2024-03-03,Generated flag,Low
F015239,C003715,Suspicious Activity,2023-07-23,Generated flag,Low
F015240,C045499,KYC Pending,2023-01-30,Generated flag,High
F015241,C076801,Suspicious Activity,2024-02-08,Generated flag,Low
F015242,C054383,Suspicious Activity,2026-03-07,Generated flag,Medium
F015243,C063305,High Transaction Volume,2024-08-31,Generated flag,High
F015244,C039894,High Transaction Volume,2023-07-04,Generated flag,High
F015245,C084151,Duplicate Record,2025-04-12,Generated flag,High
F015246,C090842,Duplicate Record,2023-04-22,Generated flag,Low
F015247,C020410,High Transaction Volume,2024-10-03,Generated flag,Medium
F015248,C026506,High Transaction Volume,2023-01-03,Generated flag,Medium
F015249,C061242,Suspicious Activity,2026-02-07,Generated flag,High
F015250,C039941,High Transaction Volume,2022-10-21,Generated flag,High
F015251,C008162,Duplicate Record,2024-12-01,Generated flag,Low
F015252,C027470,Duplicate Record,2025-01-06,Generated flag,Medium
F015253,C033283,High Transaction Volume,2023-06-25,Generated flag,Low
F015254,C066304,Duplicate Record,2024-07-07,Generated flag,Low
F015255,C099418,Duplicate Record,2025-12-22,Generated flag,Low
F015256,C086457,High Transaction Volume,2023-05-05,Generated flag,Low
F015257,C058150,High Transaction Volume,2025-10-13,Generated flag,Medium
F015258,C063870,Duplicate Record,2026-06-04,Generated flag,High
F015259,C027679,Suspicious Activity,2024-10-19,Generated flag,Low
F015260,C080646,KYC Pending,2024-11-27,Generated flag,Low
F015261,C047589,Suspicious Activity,2024-02-08,Generated flag,High
F015262,C020150,KYC Pending,2023-10-02,Generated flag,Low
F015263,C021468,Suspicious Activity,2026-01-02,Generated flag,High
F015264,C031485,Duplicate Record,2026-05-01,Generated flag,Medium
F015265,C055594,Suspicious Activity,2024-04-27,Generated flag,High
F015266,C040030,Duplicate Record,2023-03-25,Generated flag,Medium
F015267,C022698,Suspicious Activity,2025-06-19,Generated flag,Low
F015268,C029203,High Transaction Volume,2024-04-22,Generated flag,Medium
F015269,C014968,Duplicate Record,2022-09-03,Generated flag,Medium
F015270,C043058,KYC Pending,2025-05-31,Generated flag,High
F015271,C024793,KYC Pending,2025-11-06,Generated flag,High
F015272,C092292,High Transaction Volume,2025-03-20,Generated flag,Low
F015273,C049513,High Transaction Volume,2023-02-03,Generated flag,High
F015274,C045811,Suspicious Activity,2023-09-07,Generated flag,Low
F015275,C093771,KYC Pending,2025-03-03,Generated flag,Low
F015276,C098601,KYC Pending,2025-10-30,Generated flag,Low
F015277,C017643,Suspicious Activity,2025-06-01,Generated flag,Low
F015278,C041125,High Transaction Volume,2024-05-13,Generated flag,High
F015279,C086077,KYC Pending,2023-06-26,Generated flag,Medium
F015280,C003609,Duplicate Record,2022-06-08,Generated flag,High
F015281,C038350,Duplicate Record,2025-07-24,Generated flag,Medium
F015282,C041795,KYC Pending,2024-01-29,Generated flag,Medium
F015283,C083651,KYC Pending,2024-07-26,Generated flag,High
F015284,C028726,KYC Pending,2025-10-11,Generated flag,Low
F015285,C031647,Duplicate Record,2026-05-26,Generated flag,Low
F015286,C048923,Suspicious Activity,2024-01-21,Generated flag,High
F015287,C014317,Suspicious Activity,2024-04-07,Generated flag,Low
F015288,C078752,High Transaction Volume,2025-07-02,Generated flag,High
F015289,C072134,High Transaction Volume,2024-10-31,Generated flag,Low
F015290,C079067,KYC Pending,2022-08-07,Generated flag,Medium
F015291,C088403,KYC Pending,2024-03-03,Generated flag,Low
F015292,C074213,High Transaction Volume,2025-09-18,Generated flag,Medium
F015293,C043279,Duplicate Record,2023-03-25,Generated flag,Medium
F015294,C046257,Suspicious Activity,2025-05-04,Generated flag,Low
F015295,C044988,Suspicious Activity,2024-06-24,Generated flag,High
F015296,C066045,Duplicate Record,2025-12-15,Generated flag,High
F015297,C007455,High Transaction Volume,2023-10-01,Generated flag,Low
F015298,C015950,Duplicate Record,2023-11-18,Generated flag,Medium
F015299,C084128,KYC Pending,2026-04-04,Generated flag,High
F015300,C051583,High Transaction Volume,2023-03-04,Generated flag,Low
F015301,C041985,Suspicious Activity,2023-10-05,Generated flag,High
F015302,C039720,Suspicious Activity,2024-05-18,Generated flag,Low
F015303,C078553,Duplicate Record,2024-07-23,Generated flag,Low
F015304,C061603,Suspicious Activity,2023-02-01,Generated flag,Medium
F015305,C073493,KYC Pending,2024-12-16,Generated flag,Low
F015306,C092565,High Transaction Volume,2022-11-21,Generated flag,High
F015307,C010835,High Transaction Volume,2023-03-20,Generated flag,High
F015308,C059926,Suspicious Activity,2024-10-03,Generated flag,High
F015309,C023979,Duplicate Record,2023-06-24,Generated flag,Low
F015310,C024592,Suspicious Activity,2023-03-27,Generated flag,Medium
F015311,C006238,High Transaction Volume,2023-05-03,Generated flag,Low
F015312,C083431,Suspicious Activity,2023-03-14,Generated flag,Low
F015313,C072836,KYC Pending,2025-04-19,Generated flag,High
F015314,C013636,High Transaction Volume,2023-05-27,Generated flag,High
F015315,C095111,Duplicate Record,2022-08-22,Generated flag,Low
F015316,C047952,Suspicious Activity,2024-04-27,Generated flag,Low
F015317,C055766,Duplicate Record,2022-10-02,Generated flag,Medium
F015318,C047174,Duplicate Record,2022-09-03,Generated flag,Low
F015319,C038421,High Transaction Volume,2024-12-09,Generated flag,High
F015320,C071035,KYC Pending,2024-09-20,Generated flag,High
F015321,C014452,KYC Pending,2024-02-18,Generated flag,High
F015322,C016786,Duplicate Record,2023-06-16,Generated flag,Low
F015323,C033634,Suspicious Activity,2024-03-30,Generated flag,Low
F015324,C029804,High Transaction Volume,2023-09-12,Generated flag,Medium
F015325,C044638,High Transaction Volume,2026-02-21,Generated flag,Low
F015326,C003920,High Transaction Volume,2023-08-14,Generated flag,Low
F015327,C074860,KYC Pending,2023-07-17,Generated flag,Medium
F015328,C048092,Duplicate Record,2023-07-28,Generated flag,High
F015329,C022309,High Transaction Volume,2024-09-20,Generated flag,Medium
F015330,C004145,High Transaction Volume,2023-11-03,Generated flag,Medium
F015331,C095033,KYC Pending,2025-06-08,Generated flag,Medium
F015332,C044619,Suspicious Activity,2026-04-06,Generated flag,Medium
F015333,C054168,Suspicious Activity,2024-12-29,Generated flag,Medium
F015334,C065309,KYC Pending,2023-06-02,Generated flag,High
F015335,C016929,KYC Pending,2025-04-04,Generated flag,Low
F015336,C021676,Suspicious Activity,2024-07-28,Generated flag,Medium
F015337,C082922,KYC Pending,2024-06-27,Generated flag,Medium
F015338,C005350,Duplicate Record,2024-03-21,Generated flag,High
F015339,C070010,High Transaction Volume,2022-08-30,Generated flag,High
F015340,C016660,High Transaction Volume,2023-07-29,Generated flag,Medium
F015341,C009758,Duplicate Record,2023-02-24,Generated flag,Medium
F015342,C014064,KYC Pending,2025-07-03,Generated flag,High
F015343,C052451,Duplicate Record,2024-02-05,Generated flag,High
F015344,C074795,Duplicate Record,2024-09-23,Generated flag,Low
F015345,C058081,KYC Pending,2025-08-20,Generated flag,Medium
F015346,C002674,KYC Pending,2024-04-26,Generated flag,High
F015347,C042968,Duplicate Record,2025-01-15,Generated flag,High
F015348,C084902,Suspicious Activity,2026-03-12,Generated flag,Low
F015349,C094170,KYC Pending,2024-02-04,Generated flag,Low
F015350,C003006,High Transaction Volume,2023-04-21,Generated flag,High
F015351,C001085,Suspicious Activity,2024-05-23,Generated flag,Medium
F015352,C044701,High Transaction Volume,2024-12-25,Generated flag,High
F015353,C086272,KYC Pending,2022-09-08,Generated flag,Medium
F015354,C089892,Duplicate Record,2022-07-30,Generated flag,Medium
F015355,C091546,KYC Pending,2025-11-10,Generated flag,Medium
F015356,C004937,High Transaction Volume,2022-09-05,Generated flag,Low
F015357,C071900,Duplicate Record,2024-09-17,Generated flag,Medium
F015358,C069320,Duplicate Record,2025-09-14,Generated flag,High
F015359,C080496,Duplicate Record,2025-03-09,Generated flag,Medium
F015360,C049259,High Transaction Volume,2025-12-19,Generated flag,High
F015361,C098322,Duplicate Record,2026-05-26,Generated flag,Medium
F015362,C025918,High Transaction Volume,2024-06-08,Generated flag,Low
F015363,C076632,High Transaction Volume,2022-12-10,Generated flag,Low
F015364,C047107,Suspicious Activity,2026-03-20,Generated flag,High
F015365,C018348,Duplicate Record,2024-11-03,Generated flag,Medium
F015366,C012732,High Transaction Volume,2025-02-27,Generated flag,Medium
F015367,C083953,High Transaction Volume,2026-06-02,Generated flag,High
F015368,C088858,High Transaction Volume,2026-04-28,Generated flag,Medium
F015369,C055430,KYC Pending,2026-04-02,Generated flag,Low
F015370,C087125,High Transaction Volume,2023-09-18,Generated flag,Low
F015371,C033375,High Transaction Volume,2024-11-24,Generated flag,Low
F015372,C074686,Suspicious Activity,2023-04-16,Generated flag,Low
F015373,C011163,High Transaction Volume,2025-01-03,Generated flag,High
F015374,C087223,KYC Pending,2025-06-02,Generated flag,Medium
F015375,C013877,Duplicate Record,2025-02-06,Generated flag,High
F015376,C054862,Duplicate Record,2026-03-20,Generated flag,Medium
F015377,C048118,Duplicate Record,2024-03-30,Generated flag,Low
F015378,C024567,Duplicate Record,2025-01-14,Generated flag,High
F015379,C062396,High Transaction Volume,2022-11-05,Generated flag,Medium
F015380,C002172,High Transaction Volume,2025-08-21,Generated flag,Medium
F015381,C035714,KYC Pending,2024-11-20,Generated flag,Low
F015382,C024040,KYC Pending,2026-01-09,Generated flag,High
F015383,C088908,High Transaction Volume,2023-12-31,Generated flag,Medium
F015384,C015300,High Transaction Volume,2025-03-17,Generated flag,Medium
F015385,C096663,KYC Pending,2023-06-03,Generated flag,Medium
F015386,C024032,High Transaction Volume,2024-01-29,Generated flag,Low
F015387,C079402,High Transaction Volume,2025-05-13,Generated flag,High
F015388,C067032,High Transaction Volume,2024-06-24,Generated flag,High
F015389,C092766,Duplicate Record,2022-08-06,Generated flag,Low
F015390,C078151,Suspicious Activity,2022-11-26,Generated flag,High
F015391,C069959,High Transaction Volume,2023-10-05,Generated flag,Low
F015392,C096472,High Transaction Volume,2024-02-09,Generated flag,Medium
